index,input,group,url,title,old_model_match,old_authority,page_role_screen,current_title_url_relation,current_title_url_reason,current_operator_seed,current_seed_scope,archived_page_inspection,archived_response_body,review_screen,historical_manual_verdict
45,Namazu Bionic 90 N41-90-52,rejected,https://aimlapi.com/,aimlapi.com aimlapi.com 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://aimlapi.com/app,Chat 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://alejandrocartagena.com/,alejandrocartagena.com alejandrocartagena.com 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://atmosphere.cool/,atmosphere.cool atmosphere.cool 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://docs.aimlapi.com/,Docs 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://imaginarymuseum.org/,imaginarymuseum.org imaginarymuseum.org 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://laurenbousfield.com/,www.laurenbousfield.com 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://models.dev/,models.dev models.dev 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://newsletter.pricepertoken.com/,Newsletter 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://osk-revue.com/,osk-revue.com www.osk-revue.com 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://perl.com/,perl.com www.perl.com 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://pricepertoken.com/,pricepertoken.com pricepertoken.com 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://pricepertoken.com/mcp,MCP Server 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://sakana.ai/,sakana.ai sakana.ai 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://status.aimlapi.com/,Status 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://vulcania.com/,vulcania.com www.vulcania.com › Accueil 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://megaterem.ru/turizm-i-otdyh/rybalka/primanki-rybolovnye/rattliny/rattlin-namazu-bionic-90mm-27g-tsvet-05-n41-90-05-74022,"Раттлин Namazu Bionic, 90мм, 27г, цвет 05, N41-90-05 (74022)",rejected,secondary,product,reject,Search result names a different commercial-model variant.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://alejandrocartagena.com/about,About 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://sakana.ai/blog,Blog 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://sakana.ai/blog?label=product,Products 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://sakana.ai/blog?label=finance,Finance 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://sakana.ai/blog?label=defense-intel,Defense/Intelligence 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://perl.com/about,About 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://pricepertoken.com/news/model-releases,Model Releases 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
45,Namazu Bionic 90 N41-90-52,rejected,https://atmosphere.cool/about,About 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
46,adidas Ultraboost 5 JH9073,official_pages,https://adidas.ae/en/ultraboost-5-shoes/JH9073.html,www.adidas.ae › ultraboost-5-shoes 새 창 열림,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,official_pages,https://www.nike.com/dk/en/t/aeroswift-mens-dri-fit-adv-running-vest-vSX0Gdly/FN4231-010,Nike www.nike.com › aeroswift-mens-dri-fit-adv-running-vest-vSX0Gdly 새 창 열림,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,True,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,secondary,https://kr.poizon.com/product/nike-aeroswift-men-s-dri-fit-adv-running-singlet-584305046,나이키 러닝 민소매 여름 폴리에스터 FN4231-010 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,secondary,http://princesslondon.co.kr/shop/ProdDetail.php?PMInc=13769610,Nike Aeroswift Singlet FN4231- 702 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,secondary,https://daangn.com/kr/buy-sell/%EB%82%98%EC%9D%B4%ED%82%A4-%EB%93%9C%EB%9D%BC%EC%9D%B4%ED%95%8F-%EC%97%90%EC%96%B4%EB%A1%9C%EC%8A%A4%EC%9C%84%ED%94%84%ED%8A%B8-%EB%A0%88%EC%9D%B4%EC%8B%B1-%EC%8B%B1%EA%B8%80%EB%A0%9B-%EB%B8%94%EB%9E%99-r7d4ccqu15f6,나이키 드라이핏 에어로스위프트 레이싱 싱글렛-블랙 Nike Dri-Fit ADV AeroSwift Racing Singlet FN4231-010 미국정품 M사이즈 새상품입니다. 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,secondary,https://esall.co.kr/shop/itms/185076?seller_id=majorleaguedeals,Nike Aeroswift 2025 Chicago Marathon Running Singlet HQ4277-100 Men's Size L Nike Mamba Kobe Bryant Reversible Basketball Jersey FZ0934-475 Men's Size L Men's Nike AeroSwift Dri-FIT Running Singlet Beach Ghost FN4231-057 Size M 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,secondary,https://malldive.com/goods/goods_view.php?goodsNo=1000945760,Nike AeroSwift Mens Dri-FIT ADV Running Singlet FN4231- 121 - MALLDIVE 몰디브 | 구매대행 쇼핑몰 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,secondary,https://malldive.com/goods/goods_view.php?goodsNo=1000980933,Nike AeroSwift Mens Dri-FIT ADV Running Singlet FN4231- 006 - MALLDIVE 몰디브 | 구매대행 쇼핑몰 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,rejected,https://trenbe.com/product/879+68625185,나이키 ( Nike ) | 나이키 남성 드라이핏 ADV 에어로스위프트 러닝 베스트 블랙 FN4231- .... 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,rejected,https://ebay.com.au/p/23089933536?iid=188732522723,Nike Aeroswift Dri-Fit ADV Men Large Black Racing Running Singlet FN4231-010 for sale online 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,rejected,https://ebay.com/p/15078083624,Nike Mens Running Sleeveless Shirt Size L FN4231-010 for sale online 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,rejected,https://ebay.com/p/17085456941,Nike DRI-FIT ADV Aeroswift Pro Elite Running Singlet Navy Orange XL FN4231- 451 for sale online 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,rejected,https://kream.co.kr/products/281032,KREAM kream.co.kr › products 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,rejected,https://kream.co.kr/products/image-search/1006167,KREAM www.kream.co.kr › image-search 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,rejected,https://kream.co.kr/products/image-search/1024654,KREAM www.kream.co.kr › image-search 새 창 열림,rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
47,Nike AeroSwift FN4231-010,rejected,https://nike.com/t/aeroswift-mens-dri-fit-adv-running-singlet-ZM7g2N/FN4231-121,Nike www.nike.com › aeroswift-mens-dri-fit-adv-running-singlet-ZM7g2N 새 창 열림,rejected,manufacturer,product,reject,Search result names a different commercial-model variant.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.com/en-ca/featured/nuptse,The North Face Nuptse Jacket,weak,manufacturer,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.com/en-gb/our-icons/nuptse,The North Face Nuptse Jacket,weak,manufacturer,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.com/en-us/featured/nuptse?_sr=1,The North Face Nuptse Jacket,weak,manufacturer,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.co.nz/catalog/collections/nuptse,Nuptse Collection | Nuptse Jackets | The North Face,weak,manufacturer,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.co.nz/catalog/womens/footwear/insulated,The North Face X SKIMS Nuptse Traction Chukka Women's ThermoBall™ Lace Up Waterproof Booties Universal Design Traction Mules 새 창 열림,weak,manufacturer,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.com.au/more-than-a-jacket-nuptse.html,Nuptse Collection | More Than a Jacket | The North Face,weak,manufacturer,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.com/en-us/c/shop-all/icons/nuptse-829805,Nuptse Jackets & Vests | The North Face,weak,manufacturer,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.jp/special/nuptsebootie/urban,NUPTSE BOOTIE COLLECTION 2024 | THE NORTH FACE 새 창 열림,weak,manufacturer,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.co.nz/catalog/mens/activity/lifestyle,thenorthface.co.nz thenorthface.co.nz › ACTIVITY › Lifestyle 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.co.nz/catalog/mens/footwear/insulated,thenorthface.co.nz thenorthface.co.nz › FOOTWEAR › Insulated 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.co.nz/catalog/mens/jackets-and-vests/insulated,thenorthface.co.nz thenorthface.co.nz › JACKETS & VESTS › Insulated 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.co.nz/catalog/mens/jackets-and-vests/vests,thenorthface.co.nz thenorthface.co.nz › JACKETS & VESTS › Vests 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.co.nz/catalog/mens/shop-all-mens,thenorthface.co.nz › SHOP ALL MEN'S 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.co.nz/catalog/womens/activity,thenorthface.co.nz thenorthface.co.nz › WOMEN'S › ACTIVITY 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.co.nz/catalog/womens/jackets-and-vests/insulated,thenorthface.co.nz thenorthface.co.nz › WOMEN'S › JACKETS & VESTS › Insulated 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,official_pages,https://thenorthface.co.nz/catalog/womens/jackets-and-vests/vests,thenorthface.co.nz thenorthface.co.nz › WOMEN'S › JACKETS & VESTS › Vests 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://builtwith.com/ko/ecommerce/products/The-North-Face-Nuptse-Jacket,BuiltWith builtwith.com › The-North-Face-Nuptse-Jacket 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://rei.com/product/C07843/the-north-face-summit-nuptse-down-jacket-mens,The North Face Summit Nuptse Down Jacket - Men's | REI Co-op,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://4camping.cz/vyrobci/the-north-face/nuptse,The North Face Nuptse | 4camping.cz,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://answear.cz/h/the-north-face-nuptse,The North Face Nuptse | Answear.cz,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://answear.cz/s/the-north-face-nuptse/on,The North Face - Nuptse | Answear.cz,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://backcountry.com/rc/the-north-face-nuptse,The North Face Nuptse - Backcountry.com,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://backcountry.com/the-north-face-nuptse-parka-mens,The North Face Nuptse Parka 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://bloomingdales.com/buy/north-face-nuptse,North Face Nuptse - Bloomingdale's,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://fifthelement.gr/en-the-north-face-nuptse-short-jacket-nf0a5gges96,www.fifthelement.gr › .. › THE NORTH FACE - NUPTSE SHORT JACKET 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://nordstrom.com/s/the-north-face-nuptse-1996-packable-quilted-700-fill-power-down-jacket/4884973,The North Face Nuptse® 1996 Packable Quilted 700 Fill ... - Nordstrom,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://scheels.com/c/all/vc/the north face nuptse,The North Face Nuptse - SCHEELS,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://solesense.com/ko-kr/the-north-face-nuptse-short-jacket-black-nf0a5gge-jk3,The North Face Nuptse Short Jacket 'Black' - NF0A5GGE-JK3 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://sportvision.cz/saly-a-nakrcniky/152749-the-north-face-nuptse,The North Face Nuptse - Sleva 50 %,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://zappos.com/the-north-face-nuptse-jackets,"""The north face nuptse jackets"" + FREE SHIPPING | Zappos",exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://cettire.com/products/the-north-face-kids-1996-retro-nuptse-jacket-955823645,Cettire www.cettire.com › the-north-face-kids-1996-retro-nuptse-jacket-955823645 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://cettire.com/products/the-north-face-kids-1996-retro-nuptse-jacket-955823714,Cettire www.cettire.com › the-north-face-kids-1996-retro-nuptse-jacket-955823714 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://bodazone.com/ebay/detail/198209089273?country=GB,The North Face Nuptse Puffer Jacket XL Mens Black Insulated Winter Down 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://eomisae.co.kr/pot/123457211,THE NORTH FACE / NORTH FACE NUPTSE VERSA DOWN PUFFER JACKET 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://nordstrom.com/s/nuptse-water-repellent-700-fill-power-down-short-puffer-jacket/7121766,The North Face Nuptse Water Repellent 700 Fill Power Down ... - Nordstrom,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://oshmans.co.jp/shop/goods/search.aspx?fstag=THE+NORTH+FACE%E3%80%80Nuptse+SERIES,THE NORTH FACE Nuptse SERIES - oshmans.co.jp,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://rei.com/b/the-north-face/f/pl-nuptse,The North Face Nuptse | REI Co-op,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,http://princesslondon.co.kr/shop/ProdDetail.php?PMInc=9715428,The North Face 1996 Retro Nuptse Jacket - Womens 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://allegro.cz/produkt/the-north-face-bunda-nuptse-nf0a832k4h0-vel-m-10c6dd6b-2d21-49d4-8956-003ae7cf4100,"THE North FACE Bunda Nuptse NF0A832K4H0 vel. M, (197641276359…",exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://az365.co.kr/ebay/detail/178073923691?country=US,The North Face Camouflage Nuptse Down Jacket M XL Used 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://az365.co.kr/ebay/detail/178073923703?country=US,"The North Face Camouflage Nuptse Down Jacket, Men's, Used 새 창 열림",weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://backcountry.com/the-north-face-summit-nuptse-jacket-womens,Backcountry www.backcountry.com › .. › Women's Insulated Jackets › Women's Down Jackets 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://eomisae.co.kr/pot/143507662,The North Face 1996 Retro Nuptse Mens Jacket 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://eomisae.co.kr/pot/144136482,"The North Face , 1996 Retro Nuptse Mens Jacket 후기 입니다 새 창 열림",weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://gearpatrol.com/deals/the-north-face-1996-retro-nuptse-sale,The North Face Is Quietly Selling Its Most Iconic Jacket Way Below ...,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://jelly-pop.com/prod/content.asp?PMInc=11272460,[US] The North Face 1996 Retro Nuptse One-Piece - Infants 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://jelly-pop.com/prod/content.asp?PMInc=12173165,젤리팝(JELLYPOP) [ The North Face 1996 Retro Nuptse Jacket - Kids] 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://jelly-pop.com/prod/content.asp?PMInc=12300574,젤리팝(JELLYPOP) [ THE NORTH FACE retro nuptse 1996 puffer jacket] 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://johnlewis.com/the-north-face-1996-nuptse-jacket-smk-pearl-tnf-blk/p115729781,John Lewis & Partners www.johnlewis.com › Men › Men's Coats & Jackets 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://kr.revolve.com/the-north-face-1996-retro-nuptse-vest-in-summit-navy-tnf-black/dp/TNOR-WO137,리볼브 kr.revolve.com › the-north-face-1996-retro-nuptse-vest-in-summit-navy-tnf-black 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://poloholic.co.kr/prod/content.asp?PMInc=12173164,[US] The North Face 1996 Retro Nuptse Jacket - Kids 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://poloholic.co.kr/prod/content.asp?PMInc=12173165,[US] The North Face 1996 Retro Nuptse Jacket - Kids 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://poloholic.co.kr/prod/content.asp?PMInc=12300574,[US] THE NORTH FACE retro nuptse 1996 puffer jacket 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://amazon.co.jp/the-north-face-nuptse/s?k=the+north+face+nuptse,Amazon.co.jp: The North Face Nuptse - アマゾン,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://amazon.com/north-face-nuptse-jacket/s?k=the+north+face+nuptse+jacket,Amazon.com: The North Face Nuptse Jacket,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://amazon.com/north-face-nuptse/s?k=the+north+face+nuptse,Amazon.com: The North Face Nuptse,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://ebay.com/b/The-North-Face-Nuptse-Jackets-for-Men/57988/bn_7116764028,The North Face Nuptse Jackets for Men for sale - eBay,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://ebay.com/b/The-North-Face-Nuptse-Vests-for-Men/57988/bn_7116760104,The North Face Nuptse Vests for Men,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
48,The North Face Nuptse,secondary,https://ebay.com/b/The-North-Face-The-North-Face-Nuptse-Jackets-for-Men/57988/bn_7116850766,The North Face The North Face Nuptse Jackets for Men,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
